segment,horizon,model,variable,n,rmse,mae,directional_accuracy,corr,ar_rmse,rmse_skill_vs_ar
oos_all,1,candidate_overlay_sparse,wti,709,2.1560367298441125,1.3995569310601166,0.5232722143864598,0.00950986729114499,2.150582376292106,-0.0025362216356532574
oos_all,1,candidate_overlay_sparse,brent,709,0.026553429561086087,0.018396116351298255,0.5275035260930888,0.09754145601938204,0.026955646945462954,0.014921451716244816
oos_all,1,candidate_overlay_sparse,henry_hub,709,0.11424904309233752,0.05740718532851156,0.47531734837799716,-0.006511665706738376,0.11333288487814938,-0.008083780935896456
oos_all,1,candidate_overlay_survival,audusd,709,0.00557084250087071,0.004246198598986329,0.5430183356840621,0.3009308981305016,0.005845024471019471,0.04690860945205566
oos_all,1,candidate_overlay_survival,brlusd,709,0.007044337254919637,0.005362509945162105,0.4908321579689704,0.045116117077221546,0.00703013073463923,-0.0020208045649006134
oos_all,1,candidate_overlay_survival,cnyusd,709,0.001730768563777694,0.0011711363593516727,0.4978843441466855,0.12140327758041398,0.0017404711193366776,0.0055746719673702705
oos_all,1,candidate_overlay_survival,krwusd,709,0.00578502233527694,0.004238496575138478,0.5557122708039492,0.2266074813046157,0.0059141072781534005,0.021826615041850572
oos_all,1,candidate_overlay_survival,eurusd,709,0.004216163601824264,0.003097950215716721,0.5190409026798307,0.10750884794188491,0.004240076093967116,0.005639637500108763
oos_all,1,candidate_overlay_survival,sp500,709,0.009522462694518416,0.006591831645047016,0.5289139633286318,0.02168794968025444,0.009453792059832843,-0.00726381903166029
oos_all,1,candidate_overlay_survival,vix,709,1.8732573757470228,1.0465587564579815,0.5275035260930888,0.11034778868160487,1.8765260566949247,0.0017418787957886872
oos_all,1,candidate_overlay_survival,us2y,709,0.05784284232081341,0.043226308873209544,0.4682651622002821,-0.008120699719343528,0.05741641901369046,-0.00742685305785562
oos_all,1,candidate_overlay_survival,us10y,709,0.055375780005644575,0.04323224086125934,0.4767277856135402,-0.024858716451167495,0.05528851718500122,-0.0015783172544014956
oos_all,1,candidate_overlay_survival,wti,709,2.1457615566060717,1.3854562111654227,0.5063469675599436,-0.0034558006083223723,2.150582376292106,0.0022416345168539964
oos_all,1,candidate_overlay_survival,brent,709,0.026523635755251296,0.018251535429081662,0.5472496473906912,0.0930834446125262,0.026955646945462954,0.016026741672559686
oos_all,1,candidate_overlay_survival,henry_hub,709,0.11261730580158033,0.05517306642951117,0.5007052186177715,0.03613781602101127,0.11333288487814938,0.006313958012614029
oos_all,1,candidate_overlay_adaptive,audusd,709,0.00557084250087071,0.004246198598986329,0.5430183356840621,0.3009308981305016,0.005845024471019471,0.04690860945205566
oos_all,1,candidate_overlay_adaptive,brlusd,709,0.007013512254170861,0.005336509152398988,0.4936530324400564,0.06904275475600913,0.00703013073463923,0.002363893517155491
oos_all,1,candidate_overlay_adaptive,cnyusd,709,0.0017316068859663857,0.0011712544108335536,0.49647390691114246,0.11517565988512242,0.0017404711193366776,0.005093008020535472
oos_all,1,candidate_overlay_adaptive,krwusd,709,0.005775890228625049,0.004227194555916378,0.5613540197461213,0.2310755207546245,0.0059141072781534005,0.023370737632528726
oos_all,1,candidate_overlay_adaptive,eurusd,709,0.004209990576654035,0.0030976332081205176,0.5246826516220028,0.1112337614811239,0.004240076093967116,0.007095513534742359
oos_all,1,candidate_overlay_adaptive,sp500,709,0.009514359705724385,0.0065689559475536445,0.53737658674189,0.011431734364683307,0.009453792059832843,-0.006406703839920702
oos_all,1,candidate_overlay_adaptive,vix,709,1.8688732534139652,1.0434053776523857,0.5317348377997179,0.12687017098797068,1.8765260566949247,0.004078175868465261
oos_all,1,candidate_overlay_adaptive,us2y,709,0.05772780380116066,0.043224367763082285,0.45557122708039494,-0.01735291571061867,0.05741641901369046,-0.005423270778972755
oos_all,1,candidate_overlay_adaptive,us10y,709,0.05514579168237484,0.043062193080345035,0.48801128349788436,-0.010205866283347279,0.05528851718500122,0.0025814673623604234
oos_all,1,candidate_overlay_adaptive,wti,709,2.145275148638007,1.3838294438189864,0.5077574047954866,-0.002739258842226032,2.150582376292106,0.002467809516438657
oos_all,1,candidate_overlay_adaptive,brent,709,0.026490007042381712,0.018226380810145392,0.5472496473906912,0.09836072284783703,0.026955646945462954,0.01727429892605925
oos_all,1,candidate_overlay_adaptive,henry_hub,709,0.11261633861597929,0.05507111743098831,0.4922425952045134,0.032156176787721674,0.11333288487814938,0.0063224920369802096
development,1,ar,audusd,332,0.005615718621267888,0.004358167902152641,0.4939759036144578,0.10228580645149075,0.005615718621267888,0.0
development,1,ar,brlusd,332,0.007184971253180403,0.005515241675510326,0.4759036144578313,-0.021379789712290945,0.007184971253180403,0.0
development,1,ar,cnyusd,332,0.0019713143697827136,0.0012259437174712755,0.49096385542168675,0.07275779043993316,0.0019713143697827136,0.0
development,1,ar,krwusd,332,0.0053704050942071134,0.003921510362288394,0.5030120481927711,0.03440755552927196,0.0053704050942071134,0.0
development,1,ar,eurusd,332,0.003989786652668771,0.002971669509813362,0.536144578313253,0.01651623324961791,0.003989786652668771,0.0
development,1,ar,sp500,332,0.007950049162536358,0.006003683063129271,0.5,-0.058290653078061395,0.007950049162536358,0.0
development,1,ar,vix,332,1.6230865304947135,0.852449384121052,0.5180722891566265,0.14313937767862508,1.6230865304947135,0.0
development,1,ar,us2y,332,0.06426158904756347,0.04803493912516371,0.46686746987951805,-0.0010586901871121068,0.06426158904756347,0.0
development,1,ar,us10y,332,0.06335158780525886,0.049816432803180634,0.4608433734939759,-0.08612212301919135,0.06335158780525886,0.0
development,1,ar,wti,332,1.4480151474331922,1.1324513526890148,0.5030120481927711,-0.02507284464962154,1.4480151474331922,0.0
development,1,ar,brent,332,0.018696981816072503,0.01428385932351634,0.5,0.04445877908337419,0.018696981816072503,0.0
development,1,ar,henry_hub,332,0.11031040628781072,0.05809195375047999,0.49096385542168675,0.007535486108197709,0.11031040628781072,0.0
development,1,financial_direct_sparse,audusd,332,0.005594955142789405,0.004346312136581468,0.5451807228915663,0.14818015302476611,0.005615718621267888,0.0036973858340850763
development,1,financial_direct_sparse,brlusd,332,0.007271605569648199,0.005524804282250509,0.5,-0.05748160028262295,0.007184971253180403,-0.012057712329669679
development,1,financial_direct_sparse,cnyusd,332,0.001967877531830538,0.0012799666593019243,0.49096385542168675,0.11841848509333026,0.0019713143697827136,0.0017434245926762904
development,1,financial_direct_sparse,krwusd,332,0.004944251487650303,0.003675394363951894,0.6144578313253012,0.39795441590493263,0.0053704050942071134,0.07935222745421733
development,1,financial_direct_sparse,eurusd,332,0.00398462524850657,0.0029698139646314845,0.5030120481927711,0.0912939231778846,0.003989786652668771,0.0012936541754052788
development,1,financial_direct_sparse,sp500,332,0.00794925391150785,0.006027110769812784,0.536144578313253,0.00788305988944188,0.007950049162536358,0.00010003095732491474
development,1,financial_direct_sparse,vix,332,1.6256408728106353,0.8527211080779552,0.5301204819277109,0.13236032327653804,1.6230865304947135,-0.0015737560924389271
development,1,financial_direct_sparse,us2y,332,0.06444549279775164,0.04840884853071938,0.4879518072289157,0.00513151306463772,0.06426158904756347,-0.002861798983091468
development,1,financial_direct_sparse,us10y,332,0.0630698790659577,0.049135328288490654,0.4789156626506024,-0.026968643031569817,0.06335158780525886,0.004446751045405817
development,1,financial_direct_sparse,wti,332,1.4536809615289703,1.1357116135091374,0.49698795180722893,0.011340331262640176,1.4480151474331922,-0.003912814106828755
development,1,financial_direct_sparse,brent,332,0.017973632324016813,0.01353672465820347,0.5783132530120482,0.19959822510090455,0.018696981816072503,0.03868803527603992
development,1,financial_direct_sparse,henry_hub,332,0.10952231588140132,0.0579682755866835,0.5120481927710844,0.0017643640398173138,0.11031040628781072,0.007144297921931275
development,1,candidate_overlay_sparse,audusd,332,0.005682482059590061,0.004520744251357828,0.5060240963855421,0.1127453074922941,0.005615718621267888,-0.011888672283067336
development,1,candidate_overlay_sparse,brlusd,332,0.0073254798254798765,0.005604402005023482,0.5090361445783133,-0.06319274731564087,0.007184971253180403,-0.01955589902148569
development,1,candidate_overlay_sparse,cnyusd,332,0.0019864913658013015,0.0013064354493825573,0.5150602409638554,0.11616053175418568,0.0019713143697827136,-0.00769892222733648
development,1,candidate_overlay_sparse,krwusd,332,0.005017240327833522,0.003742014211443074,0.6054216867469879,0.35524312386955886,0.0053704050942071134,0.06576128991731733
development,1,candidate_overlay_sparse,eurusd,332,0.004024949156150604,0.003062888483508607,0.4879518072289157,0.10199965019392936,0.003989786652668771,-0.00881312875672502
development,1,candidate_overlay_sparse,sp500,332,0.008117533930700804,0.006298141560246639,0.4879518072289157,0.006059317286789429,0.007950049162536358,-0.021067136157308042
development,1,candidate_overlay_sparse,vix,332,1.638384027642781,0.8773956411306831,0.4879518072289157,0.08028711515257729,1.6230865304947135,-0.00942494245418013
development,1,candidate_overlay_sparse,us2y,332,0.06486882787863543,0.04864967580090334,0.45180722891566266,0.014965599904124506,0.06426158904756347,-0.00944948358843889
development,1,candidate_overlay_sparse,us10y,332,0.06427367407113174,0.050456388272873076,0.46987951807228917,-0.033731015666365535,0.06335158780525886,-0.014555061645926681
development,1,candidate_overlay_sparse,wti,332,1.4816698020247019,1.1616723503594704,0.4939759036144578,0.02003379798241896,1.4480151474331922,-0.023241921640921648
development,1,candidate_overlay_sparse,brent,332,0.018235032155263384,0.013830294137605007,0.5572289156626506,0.17733871478536306,0.018696981816072503,0.02470717816134438
development,1,candidate_overlay_sparse,henry_hub,332,0.11088456850307908,0.06030358321124105,0.4819277108433735,-0.01671365783507185,0.11031040628781072,-0.005204968729516812
development,1,candidate_overlay_survival,audusd,332,0.005594955142789405,0.004346312136581468,0.5451807228915663,0.14818015302476611,0.005615718621267888,0.0036973858340850763
development,1,candidate_overlay_survival,brlusd,332,0.0073349607312136935,0.005580330071615117,0.4939759036144578,-0.09508946950610299,0.007184971253180403,-0.020875445808763438
development,1,candidate_overlay_survival,cnyusd,332,0.0019685666942874562,0.0012798506214176221,0.4879518072289157,0.12613983090821,0.0019713143697827136,0.0013938291818773596
development,1,candidate_overlay_survival,krwusd,332,0.004953162887705687,0.003676250380507272,0.6174698795180723,0.3922466776648715,0.0053704050942071134,0.07769287403505043
development,1,candidate_overlay_survival,eurusd,332,0.003998646841590764,0.00297063953462741,0.49698795180722893,0.09442252651547288,0.003989786652668771,-0.002220717470210243
development,1,candidate_overlay_survival,sp500,332,0.008028302476840351,0.006121430862439972,0.5150602409638554,-0.016266424495737616,0.007950049162536358,-0.009843123319633218
development,1,candidate_overlay_survival,vix,332,1.6348457893000932,0.8596061385194309,0.5180722891566265,0.09161040033471637,1.6230865304947135,-0.007244998085096155
development,1,candidate_overlay_survival,us2y,332,0.06456018953924504,0.04858678551939764,0.48493975903614456,0.005370563702279115,0.06426158904756347,-0.0046466403353417896
development,1,candidate_overlay_survival,us10y,332,0.06319928406393546,0.04927530872555021,0.47289156626506024,-0.040208104998105135,0.06335158780525886,0.002404102984625678
development,1,candidate_overlay_survival,wti,332,1.4536809615289703,1.1357116135091374,0.49698795180722893,0.011340331262640176,1.4480151474331922,-0.003912814106828755
development,1,candidate_overlay_survival,brent,332,0.018045091432407467,0.013566469488834807,0.5783132530120482,0.18062503177145223,0.018696981816072503,0.03486607571627687
development,1,candidate_overlay_survival,henry_hub,332,0.10943815287307505,0.05780708505530369,0.5240963855421686,0.007817822629836619,0.11031040628781072,0.00790726318657431
development,1,candidate_overlay_adaptive,audusd,332,0.005594955142789405,0.004346312136581468,0.5451807228915663,0.14818015302476611,0.005615718621267888,0.0036973858340850763
development,1,candidate_overlay_adaptive,brlusd,332,0.007271605569648199,0.005524804282250509,0.5,-0.05748160028262295,0.007184971253180403,-0.012057712329669679
development,1,candidate_overlay_adaptive,cnyusd,332,0.0019725799327465865,0.0012847908386027368,0.49096385542168675,0.10934072686208929,0.0019713143697827136,-0.0006419894174527485
development,1,candidate_overlay_adaptive,krwusd,332,0.004945091569365436,0.003675441380958968,0.6144578313253012,0.39746435599240376,0.0053704050942071134,0.07919579945662747
development,1,candidate_overlay_adaptive,eurusd,332,0.003984732943739618,0.0029699625515379273,0.5090361445783133,0.09182834678320796,0.003989786652668771,0.0012666614456120495
development,1,candidate_overlay_adaptive,sp500,332,0.007997020649805755,0.006070075341129567,0.5240963855421686,-0.03254389117966041,0.007950049162536358,-0.0059083266416444236
development,1,candidate_overlay_adaptive,vix,332,1.6256408728106353,0.8527211080779552,0.5301204819277109,0.13236032327653804,1.6230865304947135,-0.0015737560924389271
development,1,candidate_overlay_adaptive,us2y,332,0.06445662457953809,0.04844251453195949,0.4789156626506024,0.003548635926784914,0.06426158904756347,-0.0030350250416351088
development,1,candidate_overlay_adaptive,us10y,332,0.0630698790659577,0.049135328288490654,0.4789156626506024,-0.026968643031569817,0.06335158780525886,0.004446751045405817
development,1,candidate_overlay_adaptive,wti,332,1.4536809615289703,1.1357116135091374,0.49698795180722893,0.011340331262640176,1.4480151474331922,-0.003912814106828755
development,1,candidate_overlay_adaptive,brent,332,0.017993252291085164,0.013547393241584228,0.5813253012048193,0.19501098011026163,0.018696981816072503,0.0376386698083212
development,1,candidate_overlay_adaptive,henry_hub,332,0.10952231588140132,0.0579682755866835,0.5120481927710844,0.0017643640398173138,0.11031040628781072,0.007144297921931275
reused_evaluation,1,ar,audusd,377,0.00603975476782983,0.004347328719636383,0.44297082228116713,-0.035583247105601575,0.00603975476782983,0.0
reused_evaluation,1,ar,brlusd,377,0.00689089196118268,0.005197526445518357,0.4880636604774536,0.05358011279886047,0.00689089196118268,0.0
reused_evaluation,1,ar,cnyusd,377,0.0015082024056525018,0.0010598918774511247,0.5092838196286472,-0.0783147126050161,0.0015082024056525018,0.0
reused_evaluation,1,ar,krwusd,377,0.006354505100351536,0.004665525274559316,0.5225464190981433,0.10772957480900312,0.006354505100351536,0.0
reused_evaluation,1,ar,eurusd,377,0.0044488450872673235,0.003289558257764069,0.47480106100795755,-0.017294646737309082,0.0044488450872673235,0.0
reused_evaluation,1,ar,sp500,377,0.010602888245241415,0.006982386437281327,0.5251989389920424,0.11326970377274512,0.010602888245241415,0.0
reused_evaluation,1,ar,vix,377,2.074228051361969,1.2191229380795072,0.5225464190981433,0.08658325082851283,2.074228051361969,0.0
reused_evaluation,1,ar,us2y,377,0.050627631625307694,0.038412184356398676,0.44562334217506633,0.04408299195573355,0.050627631625307694,0.0
reused_evaluation,1,ar,us10y,377,0.047057412111086536,0.03789576064370772,0.47214854111405835,0.005374975283742239,0.047057412111086536,0.0
reused_evaluation,1,ar,wti,377,2.61753317929647,1.6146962218081822,0.5358090185676393,-0.06813341339827884,2.61753317929647,0.0
reused_evaluation,1,ar,brent,377,0.03253664275296349,0.022521783465006315,0.5278514588859416,0.009727121108614636,0.03253664275296349,0.0
reused_evaluation,1,ar,henry_hub,377,0.11592935488730463,0.05326126158020694,0.4588859416445623,0.05165999693787437,0.11592935488730463,0.0
reused_evaluation,1,financial_direct_sparse,audusd,377,0.0055495212692036715,0.004158034953146578,0.5411140583554377,0.4057185552284361,0.00603975476782983,0.08116778204925468
reused_evaluation,1,financial_direct_sparse,brlusd,377,0.006778092713651231,0.005170689568550966,0.4880636604774536,0.1891751932238101,0.00689089196118268,0.016369324634149307
reused_evaluation,1,financial_direct_sparse,cnyusd,377,0.0014874132199007902,0.001071270076564671,0.5013262599469496,0.1230250789397138,0.0015082024056525018,0.01378408207929982
reused_evaluation,1,financial_direct_sparse,krwusd,377,0.006420381917306262,0.00471262665153865,0.5145888594164456,0.0861683093209902,0.006354505100351536,-0.010366946900566942
reused_evaluation,1,financial_direct_sparse,eurusd,377,0.0043988190369055775,0.0032100646616627457,0.5384615384615384,0.12854234093734546,0.0044488450872673235,0.01124472742485938
reused_evaluation,1,financial_direct_sparse,sp500,377,0.010673433038219637,0.007008288470982809,0.5490716180371353,0.04217040468147798,0.010602888245241415,-0.0066533562692110415
reused_evaluation,1,financial_direct_sparse,vix,377,2.0594197845961655,1.2113289253943242,0.53315649867374,0.12453216524499706,2.074228051361969,0.007139170042599785
reused_evaluation,1,financial_direct_sparse,us2y,377,0.051073257939283974,0.03862907670932305,0.4350132625994695,-0.06417811333840308,0.050627631625307694,-0.008802037537018137
reused_evaluation,1,financial_direct_sparse,us10y,377,0.047075692787446895,0.03771396791030699,0.4960212201591512,0.009713939333434332,0.047057412111086536,-0.0003884760240788765
reused_evaluation,1,financial_direct_sparse,wti,377,2.6065542491856126,1.6023310874870755,0.5172413793103449,-0.008446029678111677,2.61753317929647,0.004194380494465522
reused_evaluation,1,financial_direct_sparse,brent,377,0.03216301272807512,0.022345057119843584,0.519893899204244,0.0673098858437469,0.03253664275296349,0.011483361320501873
reused_evaluation,1,financial_direct_sparse,henry_hub,377,0.11527380087140572,0.05247333128088725,0.47745358090185674,0.07544517309118992,0.11592935488730463,0.005654771533372016
reused_evaluation,1,candidate_overlay_sparse,audusd,377,0.005577947120872332,0.004195207023713809,0.5278514588859416,0.38007734837069734,0.00603975476782983,0.07646132412813711
reused_evaluation,1,candidate_overlay_sparse,brlusd,377,0.006826245170476482,0.005207391339094255,0.5119363395225465,0.13869414382976536,0.00689089196118268,0.009381483713626904
reused_evaluation,1,candidate_overlay_sparse,cnyusd,377,0.001502596692641277,0.001090734446668269,0.5092838196286472,0.06436624663478487,0.0015082024056525018,0.003716817444539
reused_evaluation,1,candidate_overlay_sparse,krwusd,377,0.006446365811721353,0.004790669869909534,0.46419098143236076,0.07455928502162404,0.006354505100351536,-0.014455997740049797
reused_evaluation,1,candidate_overlay_sparse,eurusd,377,0.004441596444493895,0.0032400717126360276,0.5437665782493368,0.06387297611721673,0.0044488450872673235,0.0016293313503260576
reused_evaluation,1,candidate_overlay_sparse,sp500,377,0.010759650071585173,0.007072730166854802,0.5172413793103449,-0.007143752587043511,0.010602888245241415,-0.014784823032923278
reused_evaluation,1,candidate_overlay_sparse,vix,377,2.0710181429820502,1.2206708104973087,0.5358090185676393,0.08843905081832124,2.074228051361969,0.0015475195110832285
reused_evaluation,1,candidate_overlay_sparse,us2y,377,0.05105984658477578,0.03860338966463738,0.46153846153846156,-0.012973161562175317,0.050627631625307694,-0.008537135662732398
reused_evaluation,1,candidate_overlay_sparse,us10y,377,0.04736199460721347,0.03789472040718719,0.46949602122015915,-0.016450581888709622,0.047057412111086536,-0.006472572172220525
reused_evaluation,1,candidate_overlay_sparse,wti,377,2.609372945289624,1.6090468005365477,0.5490716180371353,0.013478124992882019,2.61753317929647,0.0031175283932940445
reused_evaluation,1,candidate_overlay_sparse,brent,377,0.0321431460356242,0.02241694652356924,0.5013262599469496,0.07495786189118119,0.03253664275296349,0.01209395573867078
reused_evaluation,1,candidate_overlay_sparse,henry_hub,377,0.11713192393781617,0.0548565113309885,0.46949602122015915,0.00020304237027469164,0.11592935488730463,-0.010373292007710644
reused_evaluation,1,candidate_overlay_survival,audusd,377,0.0055495212692036715,0.004158034953146578,0.5411140583554377,0.4057185552284361,0.00603975476782983,0.08116778204925468
reused_evaluation,1,candidate_overlay_survival,brlusd,377,0.006778092713651231,0.005170689568550966,0.4880636604774536,0.1891751932238101,0.00689089196118268,0.016369324634149307
reused_evaluation,1,candidate_overlay_survival,cnyusd,377,0.0014902577615437621,0.0010753986007153457,0.506631299734748,0.11610073996973488,0.0015082024056525018,0.011898034402733959
reused_evaluation,1,candidate_overlay_survival,krwusd,377,0.006429067702427179,0.0047336311550259065,0.5013262599469496,0.08897472187561772,0.006354505100351536,-0.01173381733087564
reused_evaluation,1,candidate_overlay_survival,eurusd,377,0.0043988190369055775,0.0032100646616627457,0.5384615384615384,0.12854234093734546,0.0044488450872673235,0.01124472742485938
reused_evaluation,1,candidate_overlay_survival,sp500,377,0.01066633987684316,0.007006083793125368,0.5411140583554377,0.05345154790017102,0.010602888245241415,-0.005984372383649461
reused_evaluation,1,candidate_overlay_survival,vix,377,2.0604934803484394,1.2111960751730975,0.5358090185676393,0.12128646586273625,2.074228051361969,0.006621533733723872
reused_evaluation,1,candidate_overlay_survival,us2y,377,0.05120267718115527,0.03850567691953726,0.4535809018567639,-0.031729775343456744,0.050627631625307694,-0.011358334122825609
reused_evaluation,1,candidate_overlay_survival,us10y,377,0.047429259481135085,0.03791049409482812,0.48010610079575594,-0.009714046280163115,0.047057412111086536,-0.007901993615176739
reused_evaluation,1,candidate_overlay_survival,wti,377,2.6073070989474063,1.6053904457062362,0.5145888594164456,-0.0086084219725972,2.61753317929647,0.003906762454798041
reused_evaluation,1,candidate_overlay_survival,brent,377,0.0321912471019602,0.022377375991845472,0.519893899204244,0.06537400904949835,0.03253664275296349,0.010615589740641695
reused_evaluation,1,candidate_overlay_survival,henry_hub,377,0.11534444696806362,0.05285345320998036,0.48010610079575594,0.06884806600908613,0.11592935488730463,0.005045382334867621
reused_evaluation,1,candidate_overlay_adaptive,audusd,377,0.0055495212692036715,0.004158034953146578,0.5411140583554377,0.4057185552284361,0.00603975476782983,0.08116778204925468
reused_evaluation,1,candidate_overlay_adaptive,brlusd,377,0.006778092713651231,0.005170689568550966,0.4880636604774536,0.1891751932238101,0.00689089196118268,0.016369324634149307
reused_evaluation,1,candidate_overlay_adaptive,cnyusd,377,0.0014874132199007902,0.001071270076564671,0.5013262599469496,0.1230250789397138,0.0015082024056525018,0.01378408207929982
reused_evaluation,1,candidate_overlay_adaptive,krwusd,377,0.006419090136824353,0.0047130885985844405,0.5145888594164456,0.08826981912217308,0.006354505100351536,-0.010163661127480017
reused_evaluation,1,candidate_overlay_adaptive,eurusd,377,0.0043988190369055775,0.0032100646616627457,0.5384615384615384,0.12854234093734546,0.0044488450872673235,0.01124472742485938
reused_evaluation,1,candidate_overlay_adaptive,sp500,377,0.010673433038219637,0.007008288470982809,0.5490716180371353,0.04217040468147798,0.010602888245241415,-0.0066533562692110415
reused_evaluation,1,candidate_overlay_adaptive,vix,377,2.0594197845961655,1.2113289253943242,0.53315649867374,0.12453216524499706,2.074228051361969,0.007139170042599785
reused_evaluation,1,candidate_overlay_adaptive,us2y,377,0.051073257939283974,0.03862907670932305,0.4350132625994695,-0.06417811333840308,0.050627631625307694,-0.008802037537018137
reused_evaluation,1,candidate_overlay_adaptive,us10y,377,0.047075692787446895,0.03771396791030699,0.4960212201591512,0.009713939333434332,0.047057412111086536,-0.0003884760240788765
reused_evaluation,1,candidate_overlay_adaptive,wti,377,2.6065542491856126,1.6023310874870755,0.5172413793103449,-0.008446029678111677,2.61753317929647,0.004194380494465522
reused_evaluation,1,candidate_overlay_adaptive,brent,377,0.03216471405218669,0.022346868536305357,0.5172413793103449,0.06706749071616978,0.03253664275296349,0.011431071841083607
reused_evaluation,1,candidate_overlay_adaptive,henry_hub,377,0.11527229964136214,0.05251977390926204,0.47480106100795755,0.07556085835202431,0.11592935488730463,0.005667721058063457
