target,origin_date,realised_before,expert,squared_loss,bounded_loss,eta
audusd,2023-07-26,2023-08-23,financial_direct_sparse,0.0028543547664881697,0.2,1.0
audusd,2023-07-26,2023-08-23,candidate_overlay_survival,0.0028543547664881697,0.2,1.0
audusd,2023-07-27,2023-08-24,financial_direct_sparse,0.0018836513800929058,0.1319843911631517,1.0
audusd,2023-07-27,2023-08-24,candidate_overlay_survival,0.0018836513800929058,0.1319843911631517,1.0
audusd,2023-07-28,2023-08-25,financial_direct_sparse,0.0023205782500263614,0.19591179734546188,1.0
audusd,2023-07-28,2023-08-25,candidate_overlay_survival,0.0023205782500263614,0.19591179734546188,1.0
audusd,2023-07-31,2023-08-30,financial_direct_sparse,0.002035605219545773,0.17543948104509285,1.0
audusd,2023-07-31,2023-08-30,candidate_overlay_survival,0.002035605219545773,0.17543948104509285,1.0
audusd,2023-08-01,2023-08-31,financial_direct_sparse,0.0023138645281475783,0.21246713269171344,1.0
audusd,2023-08-01,2023-08-31,candidate_overlay_survival,0.0023138645281475783,0.21246713269171344,1.0
audusd,2023-08-02,2023-09-01,financial_direct_sparse,0.0010241830645579535,0.08852575871223443,0.9613512577339219
audusd,2023-08-02,2023-09-01,candidate_overlay_survival,0.0010241830645579535,0.08852575871223443,0.9613512577339219
audusd,2023-08-03,2023-09-06,financial_direct_sparse,0.0004565232132554221,0.041984263805722934,0.8900383173516875
audusd,2023-08-03,2023-09-06,candidate_overlay_survival,0.0004565232132554221,0.041984263805722934,0.8900383173516875
audusd,2023-08-04,2023-09-07,financial_direct_sparse,0.0005970151756515834,0.05865726516311469,0.8325546111576977
audusd,2023-08-04,2023-09-07,candidate_overlay_survival,0.0005970151756515834,0.05865726516311469,0.8325546111576977
audusd,2023-08-07,2023-09-08,financial_direct_sparse,0.0008867969199119492,0.0905066455708671,0.7849400150103164
audusd,2023-08-07,2023-09-08,candidate_overlay_survival,0.0008867969199119492,0.0905066455708671,0.7849400150103164
audusd,2023-08-08,2023-09-11,financial_direct_sparse,0.0005085546169599088,0.05399668137474841,0.7446594822118068
